iso3_country,geometry_ref,combined_emissions,res_emissions,nonres_emissions,res_share,priority_score,priority_rank_global,priority_score_country,priority_rank_country,latest_end_time
TKM,gadm_TKM.6.2_1,13552076.562199997,13499217.065599997,52859.49659999998,0.9960995278946816,21.310233295165315,35,1.250158790078313,1,2025-07-31T00:00:00
PAK,gadm_PAK.7.5_1,17269834.161000002,16652670.287000002,617163.8740000002,0.96426347420326,21.3064952787588,36,1.278558084521956,1,2025-07-31T00:00:00
CHN,gadm_CHN.10.4_1,23180404.919400003,21493633.5036,1686771.4158000003,0.9272328752812976,21.306036628900728,37,1.1418281047079646,12,2025-07-31T00:00:00
PAK,gadm_PAK.7.4_1,13220834.3092,13157390.1458,63444.16340000001,0.9952011982060882,21.269283499585608,38,1.2540602749051013,2,2025-07-31T00:00:00
IRN,gadm_IRN.1.1_1,19653623.039799996,18541453.986599997,1112169.0532,0.9434114997042644,21.261703367857955,39,1.053919188725336,9,2025-07-31T00:00:00
CHN,gadm_CHN.27.1_1,33709528.0078,29541449.526599996,4168078.4812,0.8763531046701231,21.2473538704494,40,1.1538679096590616,9,2025-07-31T00:00:00
CHN,gadm_CHN.16.2_1,19475439.070199993,18344981.42639999,1130457.6438000002,0.9419547030634214,21.23550166047766,41,1.1307594239179837,16,2025-07-31T00:00:00
PAK,gadm_PAK.7.6_1,13025885.8986,12929191.272000002,96694.6266,0.9925767331794,21.224217230791975,42,1.2501464814866357,3,2025-07-31T00:00:00
CHN,gadm_CHN.12.18_1,16181032.603200002,15592750.46,588282.1432,0.9636437205445306,21.217061081770762,43,1.1218607142028123,21,2025-07-31T00:00:00
CHN,gadm_CHN.10.2_1,18852585.547,17788022.684,1064562.8629999997,0.9435322619093272,21.210234910698407,44,1.1280385165516487,17,2025-07-31T00:00:00
CHN,gadm_CHN.18.12_1,22277919.40460001,20550399.878400005,1727519.5262000002,0.9224559755861538,21.207653247896744,45,1.134908953996945,14,2025-07-31T00:00:00
CHN,gadm_CHN.14.4_1,15244097.977600005,14783312.098000005,460785.87960000016,0.9697728340320898,21.201644934798587,46,1.1184615382804726,23,2025-07-31T00:00:00
KAZ,gadm_KAZ.1.3_1,19221653.668999996,18049763.556799997,1171890.1122,0.9390328151583552,21.18950402145667,47,1.221834729207808,2,2025-07-31T00:00:00
CHN,gadm_CHN.16.8_1,15413983.003199996,14845150.453599997,568832.5495999999,0.963096329515745,21.149550574559406,48,1.116193726285421,26,2025-07-31T00:00:00
CHN,gadm_CHN.31.10_1,16942443.200999994,16105175.990599994,837267.2104000002,0.9505816722849876,21.145381580804358,49,1.1200447770984292,22,2025-07-31T00:00:00
IRN,gadm_IRN.1.4_1,29198471.2512,25763376.5286,3435094.7226,0.8823536104665471,21.133136500863476,50,1.0650506022809005,6,2025-07-31T00:00:00
CHN,gadm_CHN.10.10_1,16869633.159199998,15938504.227399996,931128.9318000004,0.9448044351046126,21.082227008293227,51,1.1165156700071717,25,2025-07-31T00:00:00
CHN,gadm_CHN.8.2_1,15814735.042800004,15065865.369200004,748869.6736000001,0.952647346188646,21.07842512519496,52,1.1135462624178187,27,2025-07-31T00:00:00
CHN,gadm_CHN.11.9_1,17382073.872800004,16326499.360200005,1055574.5125999996,0.9392722341232368,21.064801338425134,53,1.1168674777207568,24,2025-07-31T00:00:00
IRN,gadm_IRN.13.2_1,11297174.920000002,11239874.235400002,57300.68459999999,0.9949278748885656,21.062659354194555,54,1.0182230982920777,12,2025-07-31T00:00:00
CHN,gadm_CHN.30.12_1,15099518.564799998,14442883.358799998,656635.206,0.9565128382615624,21.057915332964065,55,1.1104675385278393,28,2025-07-31T00:00:00
CHN,gadm_CHN.10.9_1,21640129.9428,19681085.5934,1959044.3494,0.90947169196404,21.039660945679806,56,1.1247192657694967,19,2025-07-31T00:00:00
CHN,gadm_CHN.9.2_1,13353847.586000005,12925544.462200005,428303.1238000002,0.967926612832617,21.013766836937616,57,1.1027992906665223,37,2025-07-31T00:00:00
CHN,gadm_CHN.19.4_1,13202215.278399998,12784100.7142,418114.56419999985,0.9683299692223568,21.00310875058406,58,1.1017397700805531,40,2025-07-31T00:00:00
MEX,ghs-fua_5006,17754242.9506,16502533.826799996,1251709.1238000002,0.9294980288777844,20.99367862563767,59,1.2576988173266705,1,2025-07-31T00:00:00
CHN,gadm_CHN.10.11_1,13061301.185000004,12636648.601800004,424652.58319999994,0.967487727510052,20.98108234258602,60,1.1001142032602416,43,2025-07-31T00:00:00
CHN,gadm_CHN.12.14_1,13540349.166799996,13035270.576799996,505078.59000000014,0.9626982595664212,20.98001683152024,61,1.101633969647539,41,2025-07-31T00:00:00
CHN,gadm_CHN.30.16_1,13578364.112399992,13053399.680999994,524964.4313999999,0.96133816805512,20.970195883596574,62,1.1012405746548124,42,2025-07-31T00:00:00
CHN,gadm_CHN.17.3_1,22804345.7374,20428481.05,2375864.6873999997,0.8958152663198976,20.966112721327153,63,1.122941428649663,20,2025-07-31T00:00:00
CHN,gadm_CHN.6.18_1,13954004.032200009,13357981.546200007,596022.4859999999,0.957286633669832,20.96504660550103,64,1.1021580092922267,38,2025-07-31T00:00:00
GBR,gadm_GBR.1.36_1,49549593.53799998,39891383.27299998,9658210.265,0.8050799295135884,20.961817062091107,65,1.1314784475803108,2,2025-07-31T00:00:00
IRN,gadm_IRN.15.2_1,19825318.172400005,18084504.530600004,1740813.6418000003,0.9121923982928308,20.957980773843143,66,1.0392542185058404,10,2025-07-31T00:00:00
CHN,gadm_CHN.28.9_1,11828884.949,11567610.325,261274.62399999995,0.9779121510500371,20.95603722329788,67,1.0944346855126008,50,2025-07-31T00:00:00
CHN,gadm_CHN.8.9_1,14414828.808999997,13699145.190399995,715683.6185999999,0.9503508763036328,20.937855722898053,68,1.1021358827693857,39,2025-07-31T00:00:00
TKM,ghs-fua_1138,20750140.4376,18767361.566,1982778.8716000004,0.9044450384534682,20.936533064297453,69,1.2426670230720809,2,2025-07-31T00:00:00
IRN,ghs-fua_967,14564606.881200004,13816445.937400004,748160.9437999998,0.9486315731071516,20.93397079691354,70,1.0239942128094013,11,2025-07-31T00:00:00
IRN,gadm_IRN.24.14_1,10588836.7482,10483895.456200002,104941.29199999994,0.9900894409371418,20.9317204253198,71,1.0087765758104255,13,2025-07-31T00:00:00
PAK,gadm_PAK.7.3_1,11692450.2956,11407016.535999998,285433.7596,0.9755881998739466,20.918416973103255,72,1.22306243839271,4,2025-07-31T00:00:00
CHN,gadm_CHN.12.12_1,15807556.623000003,14801499.140200006,1006057.4828,0.936355914655641,20.91581976236334,73,1.1049366411765085,34,2025-07-31T00:00:00
UZB,ghs-fua_2481,19886168.030199997,18044779.9592,1841388.071,0.907403574776016,20.913516051435458,74,1.2444421448656096,1,2025-07-31T00:00:00
FJI,gadm_FJI.2.2_1,12161319.747799998,11787460.976999998,373858.7708000001,0.9692583717431136,20.906995224634063,75,1.2084928722146715,2,2025-07-31T00:00:00
CHN,gadm_CHN.6.9_1,11780086.940399991,11452308.245399993,327778.695,0.9721751888030744,20.894672731794643,76,1.091047171061963,61,2025-07-31T00:00:00
KAZ,ghs-fua_2096,11960599.187,11588848.6442,371750.5428000001,0.9689187358435976,20.882345821195887,77,1.1841502698843902,3,2025-07-31T00:00:00
CHN,gadm_CHN.16.3_1,11409114.4136,11114983.8114,294130.6022000001,0.9742196816039124,20.87354323272938,78,1.0885276773495982,64,2025-07-31T00:00:00
CHN,gadm_CHN.23.4_1,17853868.2988,16358732.538,1495135.760799999,0.9162570410077188,20.868059621282164,79,1.10756239850369,30,2025-07-31T00:00:00
AGO,ghs-fua_506,12795579.562200008,12257695.039400008,537884.5227999999,0.9579632544047486,20.86124454239304,80,1.274777952642849,1,2025-07-31T00:00:00
CHN,gadm_CHN.26.13_1,13267635.9846,12645586.1006,622049.884,0.953115243384577,20.859720226281322,81,1.094433286389905,51,2025-07-31T00:00:00
IRN,gadm_IRN.24.12_1,10605208.6604,10418369.378,186839.2823999999,0.982382309638314,20.858913387336482,82,1.0053421280425416,14,2025-07-31T00:00:00
CHN,gadm_CHN.22.7_1,18863509.650600005,17121631.613400005,1741878.0371999997,0.9076588572612416,20.850381657486388,83,1.1089243371126773,29,2025-07-31T00:00:00
CHN,gadm_CHN.18.13_1,14713924.5642,13783434.7946,930489.7696,0.9367612790496462,20.829369716792748,84,1.0973074412010813,47,2025-07-31T00:00:00
CHN,gadm_CHN.14.3_1,11423658.309,11073992.571,349665.7380000001,0.96939108921662,20.828097416900803,85,1.0862141048688942,65,2025-07-31T00:00:00
CHN,gadm_CHN.1.14_1,12821105.4856,12227467.8258,593637.6597999999,0.9536984029601236,20.821904386616705,86,1.0909594412970305,62,2025-07-31T00:00:00
CHN,gadm_CHN.14.11_1,10745941.2636,10494023.925,251917.33859999993,0.9765569778932884,20.819324348477508,87,1.083041720190699,73,2025-07-31T00:00:00
CHN,gadm_CHN.26.9_1,11184767.674,10857499.977,327267.697,0.9707398752894292,20.814146303421285,88,1.084550944784625,70,2025-07-31T00:00:00
CHN,gadm_CHN.14.5_1,11115656.6886,10793816.4186,321840.2700000001,0.9710462207482466,20.809179529094443,89,1.0840173522953696,72,2025-07-31T00:00:00
USA,ghs-fua_1642,105693796.1158,75006341.96899998,30687454.146800008,0.7096569971507287,20.80023751361069,90,1.0853501996995065,2,2025-07-31T00:00:00
CHN,gadm_CHN.6.8_1,11355663.237200003,10982639.792600002,373023.4446000001,0.9671508887849004,20.798610632306406,91,1.0844124832872375,71,2025-07-31T00:00:00
CHN,gadm_CHN.15.10_1,18623371.8142,16832418.639599998,1790953.1746,0.9038330334341266,20.796009483505237,92,1.1054995757931048,33,2025-07-31T00:00:00
CHN,gadm_CHN.1.7_1,15236854.602399996,14151433.831399998,1085420.7710000002,0.9287634620580396,20.79407769453945,93,1.0969406617182669,48,2025-07-31T00:00:00
CHN,gadm_CHN.1.12_1,13681861.097599996,12872750.585399996,809110.5122000002,0.940862540086602,20.778022854713246,94,1.0914766630283346,58,2025-07-31T00:00:00
CHN,gadm_CHN.16.10_1,13818277.1826,12966690.3114,851586.8712000002,0.9383724280569272,20.766003676401276,95,1.0912731044970025,59,2025-07-31T00:00:00
IRN,gadm_IRN.2.1_1,11158119.709,10779591.7556,378527.95340000006,0.9660760089269624,20.765676972820426,96,1.003276729954942,15,2025-07-31T00:00:00
FRA,ghs-fua_2702,46479781.30379999,36891130.05379999,9588651.25,0.7937027459891238,20.765637996170494,97,1.1762216475934744,1,2025-07-31T00:00:00
CHN,gadm_CHN.4.6_1,14088956.543,13183721.8198,905234.7232,0.9357486325948134,20.76459119090188,98,1.0920338413521997,55,2025-07-31T00:00:00
CHN,gadm_CHN.14.1_1,12057406.886999996,11523007.593599996,534399.2934000001,0.9556787542787348,20.763146934877756,99,1.0852002658995756,69,2025-07-31T00:00:00
CHN,gadm_CHN.12.16_1,20616309.31220001,18238467.635200005,2377841.6769999997,0.8846621070245159,20.728586691831268,100,1.1061087981696436,32,2025-07-31T00:00:00
CHN,gadm_CHN.10.3_1,11734105.076599998,11210939.889399998,523165.18720000016,0.9554149904245114,20.72596012648218,101,1.0820660109504956,77,2025-07-31T00:00:00
USA,ghs-fua_6442,36133243.34800001,29555093.87800001,6578149.470000002,0.8179474395186253,20.722614797559263,102,1.044540635880965,6,2025-07-31T00:00:00
CHN,gadm_CHN.23.15_1,15837947.020000003,14505204.030600004,1332742.9894,0.915851278722108,20.71428877833808,103,1.0943714254188144,52,2025-07-31T00:00:00
CHN,gadm_CHN.13.12_1,19929117.974,17680185.0266,2248932.947399999,0.8871534128939368,20.711985790298822,104,1.1038314093409527,36,2025-07-31T00:00:00
IRN,gadm_IRN.19.1_1,10668941.132,10310639.2638,358301.86819999997,0.9664163609333898,20.71161437129995,105,0.9985290504327153,16,2025-07-31T00:00:00
CHN,gadm_CHN.22.6_1,12202824.0886,11571705.397999998,631118.6905999997,0.9482809318549796,20.705985915771674,106,1.0827361116686474,75,2025-07-31T00:00:00
CHN,gadm_CHN.31.6_1,16812326.4244,15247334.254600003,1564992.169799999,0.9069140028396844,20.699672002082334,107,1.0961128188351488,49,2025-07-31T00:00:00
CHN,gadm_CHN.26.3_1,11215048.9704,10730798.1064,484250.8640000001,0.9568213330786082,20.682051787674407,108,1.0777870396144924,86,2025-07-31T00:00:00
USA,ghs-fua_7165,51839764.6206,40108965.78559999,11730798.835000005,0.7737104147587421,20.6809286649222,109,1.0552708162698645,3,2025-07-31T00:00:00
CHN,gadm_CHN.13.3_1,11037383.0234,10579525.0644,457857.95900000015,0.958517525573833,20.678210440906998,110,1.0768831726519914,87,2025-07-31T00:00:00
CHN,gadm_CHN.25.5_1,11968678.3632,11345618.6012,623059.762,0.9479424759281928,20.678090878938665,111,1.0804323296398117,79,2025-07-31T00:00:00
CHN,gadm_CHN.30.6_1,10318075.8122,9978858.2496,339217.5626,0.9671239513283172,20.675673095841674,112,1.073766368484616,91,2025-07-31T00:00:00
CHN,gadm_CHN.23.13_1,22913505.2418,19839676.0834,3073829.1584,0.8658507667874158,20.667332896782465,113,1.1071316615210607,31,2025-07-31T00:00:00
CHN,gadm_CHN.12.1_1,12530866.4456,11789606.335600002,741260.11,0.94084526291793,20.666732657169934,114,1.0818367890556937,78,2025-07-31T00:00:00
USA,ghs-fua_7068,49112294.838,38200876.1794,10911418.6586,0.7778271470597738,20.66174790351568,115,1.052405755012013,5,2025-07-31T00:00:00
PAK,gadm_PAK.7.1_1,8411973.7058,8352912.7488,59060.956999999995,0.992978941795874,20.66154568500218,116,1.1799732118917081,8,2025-07-31T00:00:00
CHN,gadm_CHN.7.14_1,10488858.5258,10105866.3952,382992.13059999986,0.9634858140513638,20.66140238292581,117,1.0737540867779178,92,2025-07-31T00:00:00
IND,ghs-fua_7466,27584215.177200012,23254177.527600013,4330037.649600001,0.8430248016199122,20.65893007427323,118,1.2058148809719471,1,2025-07-31T00:00:00
CHN,gadm_CHN.18.4_1,16936214.4754,15267585.5162,1668628.9592000002,0.9014756832689088,20.65449398780361,119,1.094027688861193,53,2025-07-31T00:00:00
CHN,gadm_CHN.14.2_1,15379643.246600008,14047272.978200007,1332370.2684,0.9133679340257422,20.652940682683173,120,1.089890177308487,63,2025-07-31T00:00:00
CHN,gadm_CHN.19.8_1,10101838.761999996,9773212.198199997,328626.5638,0.9674686389733133,20.65189262882677,121,1.0715892590261193,100,2025-07-31T00:00:00
CHN,gadm_CHN.23.10_1,19952065.01879999,17537871.275799993,2414193.743,0.8790003069494207,20.631177307820483,122,1.0995719191926299,44,2025-07-31T00:00:00
CHN,gadm_CHN.1.3_1,10650231.8856,10190752.4334,459479.4522,0.9568573288229288,20.616562685122254,123,1.0720988842249974,99,2025-07-31T00:00:00
CHN,gadm_CHN.14.12_1,12232004.761400005,11474981.165200002,757023.5962000003,0.938111240882696,20.60943781496048,124,1.0777912195334722,85,2025-07-31T00:00:00
ZAF,ghs-fua_3337,17266334.8638,15442202.9662,1824131.8976000005,0.8943532653577563,20.607234658378943,125,1.2366119592146538,1,2025-07-31T00:00:00
CHN,gadm_CHN.1.1_1,11429456.2232,10818652.648,610803.5752000001,0.9465588245606852,20.606109795542107,126,1.0746593520369874,90,2025-07-31T00:00:00
CHN,gadm_CHN.15.11_1,17026058.990199998,15253130.6582,1772928.3319999997,0.8958697175300241,20.605054873928527,127,1.0916296719863272,57,2025-07-31T00:00:00
KAZ,gadm_KAZ.2.14_1,14030840.716199998,12908885.102999998,1121955.6131999998,0.920036465676316,20.60423415658609,128,1.1751378854883163,4,2025-07-31T00:00:00
IND,ghs-fua_10452,17569451.570599996,15655580.470399998,1913871.1001999993,0.8910682503372734,20.595875742678743,129,1.2021345426837096,2,2025-07-31T00:00:00
CHN,gadm_CHN.17.4_1,12798145.590399995,11907459.517999995,890686.0723999998,0.9304050679757768,20.59090945484225,130,1.0787792057127545,83,2025-07-31T00:00:00
KAZ,gadm_KAZ.12.10_1,9735460.764199996,9401297.781199995,334162.9830000001,0.9656756889998662,20.587277942394888,131,1.1585135123696169,5,2025-07-31T00:00:00
CHN,gadm_CHN.31.1_1,17233914.712399997,15382430.001199998,1851484.7112,0.8925673741516293,20.587056220884772,132,1.0911812571926902,60,2025-07-31T00:00:00
CHN,ghs-fua_8630,15164593.4558,13771744.876,1392848.5798000006,0.9081512746213928,20.583613928986306,133,1.0856374297104165,68,2025-07-31T00:00:00
CHN,gadm_CHN.25.11_1,13165955.121599998,12188755.256599998,977199.865,0.925778277688581,20.581051994132682,134,1.0794822039027239,80,2025-07-31T00:00:00
CHN,gadm_CHN.4.1_1,13020013.707599998,12068718.016199997,951295.6914,0.926935891715328,20.578436161973826,135,1.0788658375091305,81,2025-07-31T00:00:00
CHN,ghs-fua_8055,18018508.190800004,15967015.953800002,2051492.237,0.8861452782174573,20.577686739562093,136,1.09253084202507,54,2025-07-31T00:00:00
IRN,gadm_IRN.29.8_1,8535340.9506,8372131.3396,163209.611,0.9808783724112944,20.564538209354108,137,0.9807073428537554,18,2025-07-31T00:00:00
CHN,gadm_CHN.30.13_1,8455519.448,8297715.767000001,157803.68099999998,0.9813371985044248,20.55682241492546,138,1.058681278173686,118,2025-07-31T00:00:00
CHN,gadm_CHN.6.4_1,24809665.888000004,20977022.421000004,3832643.4670000016,0.8455181345729536,20.556573209187615,139,1.1043758352652115,35,2025-07-31T00:00:00
CHN,gadm_CHN.26.1_1,8460449.428399999,8294157.0222,166292.40619999994,0.9803447313754056,20.548075176413814,140,1.0582572022930132,120,2025-07-31T00:00:00
CHN,gadm_CHN.23.9_1,22086658.0086,18952606.740799997,3134051.267800002,0.8581020602311277,20.543891884018358,141,1.0990410264008574,45,2025-07-31T00:00:00
CHN,gadm_CHN.6.10_1,9557242.044000002,9207379.5434,349862.5006,0.9633929433837408,20.541625860300655,142,1.0634041346722118,108,2025-07-31T00:00:00
CHN,gadm_CHN.7.6_1,10381680.878000002,9880657.566600002,501023.3114000001,0.9517396732487003,20.534416116075935,143,1.066701699585769,102,2025-07-31T00:00:00
IRN,gadm_IRN.14.5_1,8772914.551400004,8543850.010000004,229064.5414,0.9738895734071128,20.532874431573937,144,0.9805318104797871,19,2025-07-31T00:00:00
PAK,ghs-fua_6458,10603500.533199996,10049829.773199996,553670.7599999999,0.9477841531420276,20.52289539701856,145,1.191777815992964,5,2025-07-31T00:00:00
CHN,gadm_CHN.26.2_1,22081078.482799996,18900361.951399997,3180716.5314,0.8559528451530295,20.521778712407336,146,1.0978478616782046,46,2025-07-31T00:00:00
CHN,gadm_CHN.31.4_1,12395091.873599991,11493252.161799992,901839.7118,0.9272421922324912,20.519650857861432,147,1.0736677269386339,93,2025-07-31T00:00:00
MNG,gadm_MNG.21.1_1,8657948.755400002,8432062.330800002,225886.4246,0.973909937448046,20.51612763926356,148,1.2843459624688274,1,2025-07-31T00:00:00
CHN,gadm_CHN.17.6_1,9978546.0206,9517817.433999998,460728.5866000001,0.9538280842069716,20.504269945407327,149,1.0633859346591532,109,2025-07-31T00:00:00
TUR,ghs-fua_3650,14712597.333199998,13287249.308399998,1425348.0248000002,0.9031205712682964,20.496127792526796,150,1.0805932350614142,2,2025-07-31T00:00:00
CHN,gadm_CHN.19.6_1,9224423.9212,8884538.544,339885.37720000005,0.9631537557138002,20.494025018725893,151,1.0593590075031198,116,2025-07-31T00:00:00
OMN,ghs-fua_996,13587233.918400005,12394833.702600002,1192400.2158,0.9122411358366888,20.487188972375545,152,1.236487834527438,1,2025-07-31T00:00:00
CHN,gadm_CHN.22.8_1,13141713.9764,12017659.157000002,1124054.8193999997,0.9144666501326548,20.467490916413453,153,1.0734471426873131,95,2025-07-31T00:00:00
CHN,gadm_CHN.16.1_1,9731285.8524,9273254.9886,458030.86379999993,0.952932133456234,20.463696334562616,154,1.0601709320220694,115,2025-07-31T00:00:00
PAK,gadm_PAK.8.1_1,7504876.773600006,7412632.542400005,92244.2312,0.9877087613850652,20.463632828846162,155,1.1587670053030987,9,2025-07-31T00:00:00
IRN,ghs-fua_5666,8035707.1104000015,7856067.294200001,179639.8162,0.9776448029113074,20.455966777400594,156,0.9725924247454617,20,2025-07-31T00:00:00
CHN,gadm_CHN.23.6_1,15181786.295400005,13585703.771800004,1596082.5236000002,0.8948685950029738,20.453242220273253,157,1.0788088140094634,82,2025-07-31T00:00:00
USA,ghs-fua_4510,37482495.4982,29534935.545999996,7947559.952199999,0.7879660933306412,20.4525554977262,158,1.0322409196166853,9,2025-07-31T00:00:00
CHN,gadm_CHN.12.5_1,10840157.840400005,10159757.856400004,680399.9840000002,0.9372333877405152,20.448353587274806,159,1.0641252882570609,105,2025-07-31T00:00:00
PAK,gadm_PAK.7.2_1,7380752.7944,7292757.4236,87995.37079999999,0.9880777241493895,20.44557614522877,160,1.1562863499275808,10,2025-07-31T00:00:00
IND,gadm_IND.36.19_1,8337135.5512000015,8092738.435400002,244397.11579999997,0.9706857212169444,20.436804029055367,161,1.192849887634335,3,2025-07-31T00:00:00
CHN,gadm_CHN.7.11_1,15192613.6694,13566892.6014,1625721.068,0.8929926671357131,20.435511489386077,162,1.0779034946520365,84,2025-07-31T00:00:00
USA,ghs-fua_4211,34000792.583000004,27105866.073800005,6894926.509200002,0.7972127710738314,20.434433921259547,163,1.0278259862775467,10,2025-07-31T00:00:00
CHN,gadm_CHN.23.2_1,12998222.596599998,11860765.305999998,1137457.2905999995,0.9124913208597052,20.434367966168445,164,1.0712412145630044,101,2025-07-31T00:00:00
CHN,gadm_CHN.6.15_1,18441477.4284,16019483.469800005,2421993.9585999995,0.8686659478339783,20.430806716351153,165,1.0856840017272082,67,2025-07-31T00:00:00
CHN,gadm_CHN.28.7_1,7785585.856600001,7623393.774800002,162192.0818,0.9791676458538432,20.4297821796489,166,1.0484007720156203,143,2025-07-31T00:00:00
CHN,gadm_CHN.13.6_1,11030748.487,10291680.9446,739067.5424000002,0.9329993297126656,20.429158885694587,167,1.063886821572693,107,2025-07-31T00:00:00
CHN,gadm_CHN.30.7_1,13408745.691,12172439.4784,1236306.2126,0.9077985188853412,20.426948910684953,168,1.0721777722854282,98,2025-07-31T00:00:00
BRA,ghs-fua_6567,12357301.4846,11344154.094,1013147.3906000004,0.9180122462932048,20.42538096933355,169,1.2508073477759227,1,2025-07-31T00:00:00
CHN,gadm_CHN.30.3_1,7856069.8546,7679206.2186,176863.6360000001,0.9774870082276012,20.42537577044862,170,1.0485845578125472,142,2025-07-31T00:00:00
