iso3_country,geometry_ref,combined_emissions,res_emissions,nonres_emissions,res_share,priority_score,priority_rank_global,priority_score_country,priority_rank_country,latest_end_time
COG,gadm_COG.5.1_1,1968.2392000000011,1968.2392000000011,0.0,1.0,9.861023320521038,55196,0.5896910891710855,50,2025-07-31T00:00:00
COK,gadm_COK.11_1,51367.416199999985,50504.86619999998,862.5500000000001,0.9832082268525704,13.991530439979075,29363,1.2899249361115421,1,2025-07-31T00:00:00
COK,gadm_COK.1_1,18649.5384,18649.5384,0.0,1.0,12.78371938127437,40638,1.0462990851462057,2,2025-07-31T00:00:00
COK,gadm_COK.3_1,4364.328400000002,4364.328400000002,0.0,1.0,10.895883310346003,52996,0.6826605867044306,3,2025-07-31T00:00:00
COK,gadm_COK.2_1,3860.853000000002,2912.7740000000013,948.0790000000004,0.7544379441537918,9.519729287518242,55541,0.5780816227736484,4,2025-07-31T00:00:00
COK,gadm_COK.9_1,2848.9740000000015,2598.5130000000013,250.46100000000004,0.9120872987959876,9.921973936162203,55121,0.5525237428457035,5,2025-07-31T00:00:00
COK,gadm_COK.5_1,2040.4980000000005,2040.4980000000005,0.0,1.0,9.907870870413541,55135,0.49234779120722705,6,2025-07-31T00:00:00
COK,gadm_COK.6_1,1360.5609999999997,1360.5609999999997,0.0,1.0,9.381303249026395,55678,0.3909193556995211,7,2025-07-31T00:00:00
COK,gadm_COK.8_1,1204.5590000000009,1204.5590000000009,0.0,1.0,9.22310823040251,55792,0.36044753671098506,8,2025-07-31T00:00:00
COK,gadm_COK.4_1,853.5029999999999,853.5029999999999,0.0,1.0,8.775676017386884,56052,0.2742623108849569,9,2025-07-31T00:00:00
COK,gadm_COK.7_1,827.3400000000004,827.3400000000004,0.0,1.0,8.73525080755596,56077,0.26647553171038524,10,2025-07-31T00:00:00
COK,gadm_COK.10_1,284.79080000000005,284.79080000000005,0.0,1.0,7.351838097025174,56407,0.0,11,2025-07-31T00:00:00
COL,gadm_COL.5.1_2,9859183.293,8818958.3728,1040224.9201999998,0.8944917759122546,19.915630972690316,356,1.2227319839494757,1,2025-07-31T00:00:00
COL,ghs-fua_4048,11849708.071,10172027.5882,1677680.4828000006,0.8584201000777548,19.790541801592553,403,1.2150520600466528,2,2025-07-31T00:00:00
COL,ghs-fua_2757,3182165.783399999,2960106.355799999,222059.4276000001,0.9302175176546774,18.838079854268603,1069,1.1565750934828123,3,2025-07-31T00:00:00
COL,gadm_COL.31.32_2,2482803.2758,2350209.6414,132593.63439999998,0.94659519113238,18.670540748829122,1264,1.1462889306660755,4,2025-07-31T00:00:00
COL,ghs-fua_1284,2658810.3504000003,2490503.2690000003,168307.08140000002,0.93669835030743,18.669539051876423,1265,1.1462274308871347,5,2025-07-31T00:00:00
COL,gadm_COL.2.69_2,2129152.5362,2008233.581,120918.95520000004,0.943207941589845,18.446087315704354,1568,1.1325084789211493,6,2025-07-31T00:00:00
COL,ghs-fua_4082,2089721.899600001,1903634.3424000011,186087.5572,0.9109510422245088,18.140771420076874,2056,1.1137634282971536,7,2025-07-31T00:00:00
COL,gadm_COL.4.2_2,1445551.0883999988,1336349.589599999,109201.49879999996,0.924456838864914,17.796299833558457,2757,1.092614390791113,8,2025-07-31T00:00:00
COL,ghs-fua_4617,1191403.2267999996,1106383.9841999996,85019.2426,0.92863940546111,17.58880777981365,3221,1.079875293000185,9,2025-07-31T00:00:00
COL,ghs-fua_4837,813968.0508000004,737865.4244000005,76102.6264,0.9065041602981796,16.929111967603664,5313,1.039372877065044,10,2025-07-31T00:00:00
COL,ghs-fua_2297,584762.3746,558251.1424,26511.23219999999,0.9546632386905284,16.901436229962993,5431,1.0376737087264136,11,2025-07-31T00:00:00
COL,gadm_COL.28.9_2,646065.3998000002,598061.6080000002,48003.79179999998,0.9256982469346596,16.795820206236325,5903,1.0311893502641962,12,2025-07-31T00:00:00
COL,gadm_COL.12.25_2,572373.7588000001,538856.9206000001,33516.8382,0.9414423919952776,16.769015774626933,6028,1.0295436762764962,13,2025-07-31T00:00:00
COL,gadm_COL.23.32_2,697557.8670000001,627911.6328000001,69646.2342,0.9001570514865974,16.68589221984462,6419,1.0244402562949109,14,2025-07-31T00:00:00
COL,gadm_COL.15.86_2,721980.0699999998,644281.3881999998,77698.68179999999,0.8923811265316506,16.665629168166006,6522,1.023196194210519,15,2025-07-31T00:00:00
COL,gadm_COL.21.28_2,486015.4474,463707.9154,22307.532000000007,0.9541011872784354,16.66159769794961,6532,1.0229486797038136,16,2025-07-31T00:00:00
COL,gadm_COL.26.10_2,468114.6840000002,448040.96540000016,20073.7186,0.9571179471909068,16.63747899163647,6651,1.0214678974147164,17,2025-07-31T00:00:00
COL,ghs-fua_4762,512509.8429999999,479887.9621999999,32621.8808,0.936348772134704,16.589103728955443,6888,1.0184978694505933,18,2025-07-31T00:00:00
COL,ghs-fua_4354,407844.0122000002,392254.46660000016,15589.5456,0.9617757153870996,16.497951741055733,7405,1.012901539052707,19,2025-07-31T00:00:00
COL,gadm_COL.20.26_2,493843.9846,455167.81259999995,38676.172,0.9216834198530804,16.426932899396107,7772,1.008541295117712,20,2025-07-31T00:00:00
COL,gadm_COL.30.22_2,514182.4448000002,469822.85460000014,44359.590200000006,0.9137279176902774,16.414731900801222,7830,1.0077922075674084,21,2025-07-31T00:00:00
COL,ghs-fua_2932,410709.53299999994,388851.3313999999,21858.201600000004,0.9467794150276028,16.39059093072201,7968,1.0063100583811788,22,2025-07-31T00:00:00
COL,gadm_COL.14.14_2,401824.37019999983,381795.96859999985,20028.401599999994,0.9501563292688512,16.38900188825853,7978,1.0062124981760003,23,2025-07-31T00:00:00
COL,ghs-fua_4486,476278.6094,438462.4058,37816.20360000001,0.920600667647788,16.373059781010095,8089,1.0052337230394786,24,2025-07-31T00:00:00
COL,gadm_COL.6.9_2,926661.6003999996,759329.6067999997,167331.9936,0.8194249189480065,16.37255827012653,8096,1.005202932481124,25,2025-07-31T00:00:00
COL,gadm_COL.14.22_2,322829.8288,317607.381,5222.447800000002,0.983822908126512,16.367226112142408,8128,1.0048755614769316,26,2025-07-31T00:00:00
COL,ghs-fua_3194,476971.3494,436225.6852,40745.6642,0.9145741893066418,16.32760149728126,8355,1.0024427847294188,27,2025-07-31T00:00:00
COL,gadm_COL.8.9_2,376820.4295999998,357381.3879999998,19439.041599999993,0.948412983816629,16.293972977712986,8585,1.0003781418112314,28,2025-07-31T00:00:00
COL,gadm_COL.6.41_2,279122.4286000001,278754.7700000001,367.6585999999999,0.9986828052412552,16.291322060636514,8602,1.0002153871839414,29,2025-07-31T00:00:00
COL,ghs-fua_3394,900306.1953999995,731541.3561999995,168764.83920000002,0.8125472866206157,16.281597427024394,8664,0.9996183375315336,30,2025-07-31T00:00:00
COL,gadm_COL.28.33_2,309881.2061999999,301968.9535999999,7912.2526,0.9744668200533164,16.243427669101955,8899,0.9972748825892638,31,2025-07-31T00:00:00
COL,gadm_COL.18.19_2,321773.0508,308746.7034,13026.347400000006,0.9595169720782596,16.178052475923053,9314,0.9932611338023771,32,2025-07-31T00:00:00
COL,ghs-fua_2987,318776.10179999995,305225.7961999999,13550.305599999998,0.9574927181696278,16.150723941304282,9506,0.991583282199349,33,2025-07-31T00:00:00
COL,gadm_COL.19.10_2,297682.3497999999,288390.38959999994,9291.960199999998,0.9687856528738004,16.14886993718189,9514,0.9914694545158609,34,2025-07-31T00:00:00
COL,gadm_COL.11.26_2,308635.2626,296889.55360000004,11745.709,0.9619430751332432,16.143272472254296,9550,0.9911257948344083,35,2025-07-31T00:00:00
COL,gadm_COL.6.24_2,245662.4436,245428.5252,233.91839999999985,0.9990478056125628,16.128142070770544,9654,0.9901968548550749,36,2025-07-31T00:00:00
COL,gadm_COL.2.16_2,353234.3546000001,330571.0530000001,22663.3016,0.9358406075035828,16.11557929003177,9743,0.9894255554753213,37,2025-07-31T00:00:00
COL,ghs-fua_812,270957.27739999985,265509.0881999998,5448.189199999996,0.979892810954263,16.11171498455936,9775,0.989188304147289,38,2025-07-31T00:00:00
COL,ghs-fua_1061,300411.3652,288656.0458,11755.319399999998,0.9608692587506672,16.10065322610903,9854,0.9885091609218252,39,2025-07-31T00:00:00
COL,ghs-fua_2876,329749.14459999994,311286.24859999993,18462.896000000004,0.9440092679470138,16.09106367634015,9939,0.9879204048221483,40,2025-07-31T00:00:00
COL,gadm_COL.19.12_2,238500.5768,237002.9298,1497.6469999999997,0.9937205728384636,16.05011894620497,10232,0.985406578813868,41,2025-07-31T00:00:00
COL,gadm_COL.4.20_2,401847.59019999986,362033.0281999998,39814.56200000004,0.9009212373771252,16.007882507311678,10565,0.9828134475797246,42,2025-07-31T00:00:00
COL,gadm_COL.22.52_2,434429.6885999998,384990.5325999998,49439.15600000001,0.8861975659183804,15.989913502461922,10689,0.9817102298619598,43,2025-07-31T00:00:00
COL,gadm_COL.31.36_2,261666.4438,253659.8074,8006.6363999999985,0.9694013634926772,15.98825091415158,10702,0.981608154265862,44,2025-07-31T00:00:00
COL,gadm_COL.2.11_2,239919.8738000001,235495.3180000001,4424.5558,0.981558193867306,15.967408822274503,10857,0.9803285416648122,45,2025-07-31T00:00:00
COL,ghs-fua_2002,253540.99499999997,245259.38179999997,8281.6132,0.9673361966572704,15.93240317016726,11120,0.9781793488770352,46,2025-07-31T00:00:00
COL,gadm_COL.29.23_2,298433.89519999985,279189.7791999999,19244.115999999987,0.935516319327256,15.900458557758128,11360,0.9762180904383205,47,2025-07-31T00:00:00
COL,gadm_COL.31.6_2,412702.82240000006,362012.5434,50690.27900000004,0.8771748671229828,15.856717962748153,11698,0.9735326106466424,48,2025-07-31T00:00:00
COL,gadm_COL.9.7_2,223967.5718,218860.79839999997,5106.773399999999,0.9771986035346212,15.846501508729066,11787,0.9729053653884421,49,2025-07-31T00:00:00
COL,ghs-fua_533,393793.5295999999,347549.10199999996,46244.42760000002,0.8825668170653457,15.840883714853325,11825,0.9725604575991522,50,2025-07-31T00:00:00
COM,gadm_COM.2_1,169677.79580000005,165942.62080000006,3735.1750000000025,0.9779866600553756,15.495114914057465,14679,1.2867919960332252,1,2025-07-31T00:00:00
COM,gadm_COM.3_1,121650.16539999995,121606.54739999997,43.617999999999995,0.9996414472610328,15.219067848860288,17226,1.0790009118820756,2,2025-07-31T00:00:00
COM,ghs-fua_223,65453.51720000003,65450.95320000003,2.563999999999999,0.9999608271623944,14.41558338732362,25071,0.6678520315145909,3,2025-07-31T00:00:00
COM,ghs-fua_37,63371.72659999999,60169.47679999999,3202.249800000001,0.9494687935486992,14.038597799890672,28894,0.6313387740974526,4,2025-07-31T00:00:00
